geneID,Cond WT Rep 1,Cond WT Rep 2,Cond WT Rep 3,Cond Mt Rep 1,Cond Mt Rep 2,Cond Mt Rep 3
Solyc03g058710.1.1,0,0,0,0,0,0
Solyc03g058720.1.1,0,0,0,0,0,0
Solyc03g058730.1.1,0,0,0,0,0,0
Solyc03g058740.1.1,0,0,0,0,0,0
Solyc03g058750.1.1,0,0,0,0,0,0
Solyc03g058780.1.1,0,0,0,0,0,0
Solyc03g058790.1.1,0,0,0,0,0,0
Solyc03g058800.1.1,0,0,0,0,0,0
Solyc03g058810.1.1,0,0,0,0,0,0
Solyc03g058820.1.1,0,0,0,0,0,0
Solyc03g058830.1.1,0,0,0,0,0,0
Solyc03g058840.1.1,0,0,0,0,0,0
Solyc03g058850.1.1,0,0,0,0,0,0
Solyc03g058860.2.1,334,404,392,340,330,278
Solyc03g058870.1.1,0,0,0,0,0,0
Solyc03g058880.2.1,262,182,181,423,394,292
Solyc03g058890.2.1,20415,18896,47202,22230,16394,18283
Solyc03g058900.1.1,0,0,0,1,0,1
Solyc03g058910.2.1,50263,46915,105896,56955,41841,45975
Solyc03g058920.2.1,2057,3451,4826,2511,2164,1771
Solyc03g058930.2.1,47,29,56,73,71,56
Solyc03g058940.2.1,55,33,37,90,89,66
Solyc03g058950.2.1,162,134,269,264,221,173
Solyc03g058960.1.1,29,34,32,15,10,10
Solyc03g058970.2.1,2018,1277,865,1397,1195,986
Solyc03g058980.1.1,0,0,0,0,0,0
Solyc03g058990.1.1,22,36,57,82,76,45
Solyc03g059000.1.1,0,0,0,0,0,0
Solyc03g059010.2.1,209,130,66,613,672,511
Solyc03g059020.1.1,4,5,4,151,200,120
Solyc03g059030.2.1,710,558,731,723,718,535
Solyc03g059040.1.1,0,0,0,0,0,0
Solyc03g059050.2.1,0,0,0,6,4,0
Solyc03g059060.1.1,0,0,0,0,0,0
Solyc03g059070.2.1,251,219,176,407,395,331
Solyc03g059080.1.1,3,0,0,0,2,1
Solyc03g059090.1.1,1,1,0,3,5,0
Solyc03g059100.1.1,516,449,412,888,836,641
Solyc03g059110.1.1,18,9,1,35,28,32
Solyc03g059120.1.1,0,0,0,0,0,0
Solyc03g059130.1.1,0,0,0,0,0,0
Solyc03g059140.2.1,8,3,0,13,17,18
Solyc03g059150.2.1,26,8,9,59,72,57
Solyc03g059160.1.1,35,18,10,65,62,54
Solyc03g059170.2.1,213,252,277,290,239,248
Solyc03g059180.2.1,553,325,71,528,497,374
Solyc03g059190.2.1,0,3,8,18,19,10
Solyc03g059200.1.1,0,0,0,121,191,123
Solyc03g059210.1.1,0,0,0,0,0,0
Solyc03g059220.1.1,0,0,0,0,0,0
Solyc03g059230.2.1,27,22,28,52,37,34
Solyc03g059240.1.1,0,0,0,0,0,0
Solyc03g059250.2.1,244,184,153,388,366,335
Solyc03g059260.2.1,114,162,61,487,401,359
Solyc03g059270.2.1,51,38,18,101,79,75
Solyc03g059280.1.1,0,0,0,0,0,0
Solyc03g059290.1.1,0,0,0,0,0,0
Solyc03g059300.1.1,0,0,0,0,0,0
Solyc03g059310.2.1,460,423,459,498,529,326
Solyc03g059320.1.1,14,3,5,22,17,15
Solyc03g059330.1.1,0,0,0,0,0,2
Solyc03g059340.1.1,0,0,0,0,0,0
Solyc03g059350.2.1,17,22,36,53,58,56
Solyc03g059360.1.1,19,4,8,22,27,23
Solyc03g059370.1.1,0,0,0,0,0,0
Solyc03g059380.1.1,0,0,0,0,0,0
Solyc03g059390.2.1,22,22,33,94,57,50
Solyc03g059400.1.1,27,4,4,26,20,32
Solyc03g059410.1.1,1,0,0,1,5,1
Solyc03g059420.2.1,691,413,317,998,972,755
Solyc03g059430.1.1,0,0,0,0,0,0
Solyc03g059440.1.1,0,0,0,0,0,0
Solyc03g059450.1.1,1,0,0,0,0,0
Solyc03g059460.1.1,0,0,0,0,0,0
Solyc03g059470.1.1,171,179,261,108,92,111
Solyc03g059480.1.1,15,18,32,22,22,15
Solyc03g059490.1.1,847,344,180,1162,1152,920
Solyc03g059500.2.1,1,4,4,1,0,1
Solyc03g060500.1.1,0,0,0,0,0,0
Solyc03g060510.2.1,113,93,112,126,167,101
Solyc03g060520.1.1,0,0,0,0,0,0
Solyc03g060530.1.1,0,0,0,0,0,0
Solyc03g061540.1.1,0,0,0,1,1,0
Solyc03g061550.1.1,0,0,0,0,0,0
Solyc03g061560.1.1,0,0,0,0,0,0
Solyc03g061570.1.1,0,0,0,0,0,0
Solyc03g061580.1.1,0,0,0,0,0,0
Solyc03g061590.2.1,22,11,3,31,25,17
Solyc03g061600.2.1,339,210,207,508,469,388
Solyc03g061610.1.1,0,0,0,0,0,0
Solyc03g061620.1.1,23,23,22,1,1,1
Solyc03g061630.1.1,0,0,0,0,0,0
Solyc03g061640.1.1,0,0,0,0,0,0
Solyc03g061650.1.1,15,7,3,22,19,11
Solyc03g062650.2.1,809,340,200,1158,1304,929
Solyc03g062660.2.1,192,83,30,195,185,164
Solyc03g062670.1.1,0,2,2,22,54,38
Solyc03g062680.2.1,236,307,414,317,261,227
Solyc03g062690.1.1,0,0,0,0,0,0
Solyc03g062700.2.1,67,61,65,336,325,231
Solyc03g062710.2.1,179,134,152,355,261,189
Solyc03g062720.2.1,67,70,57,123,87,79
Solyc03g062730.2.1,9,5,2,17,20,23
Solyc03g062740.2.1,9,4,9,1,5,0
Solyc03g062750.1.1,11,4,1,16,15,9
Solyc03g062760.1.1,0,1,0,1,1,0
Solyc03g062770.1.1,0,0,0,0,0,0
Solyc03g062780.1.1,1,0,2,0,0,0
Solyc03g062790.2.1,984,937,643,459,456,349
Solyc03g062800.1.1,0,0,0,0,0,0
Solyc03g062810.1.1,0,0,0,0,0,0
Solyc03g062820.1.1,3,8,17,3,3,6
Solyc03g062830.2.1,289,331,332,366,407,297
Solyc03g062840.1.1,0,0,0,0,0,0
Solyc03g062850.1.1,0,1,0,0,0,0
Solyc03g062860.1.1,0,0,0,0,0,0
Solyc03g062870.1.1,0,0,0,0,0,0
Solyc03g062880.1.1,0,0,0,0,0,0
Solyc03g062890.2.1,194,278,466,220,235,133
Solyc03g062900.2.1,123,78,63,355,440,268
Solyc03g062910.2.1,40,19,1,53,61,39
Solyc03g062920.1.1,0,0,0,0,0,0
Solyc03g062930.1.1,1,2,1,1,1,0
Solyc03g062940.2.1,1645,1650,1613,1503,1245,1135
Solyc03g062950.1.1,2,0,1,1,1,3
Solyc03g062960.1.1,0,0,0,0,0,0
Solyc03g062970.1.1,0,0,0,0,0,0
Solyc03g062980.1.1,0,0,0,0,0,0
Solyc03g063000.1.1,0,0,0,0,0,0
Solyc03g063010.1.1,0,0,0,0,0,0
Solyc03g063020.1.1,0,0,0,0,0,0
Solyc03g063030.2.1,246,269,353,204,171,145
Solyc03g063040.2.1,104,123,323,67,74,46
Solyc03g063050.1.1,0,0,0,0,0,0
Solyc03g063060.2.1,192,261,363,314,327,214
Solyc03g063070.1.1,0,0,0,0,0,0
Solyc03g063080.1.1,0,0,0,0,0,0
Solyc03g063090.1.1,2,2,4,9,19,15
Solyc03g063100.1.1,0,0,0,0,1,0
Solyc03g063110.2.1,1345,1479,2062,1277,1140,1045
Solyc03g063120.1.1,1,0,0,5,0,1
Solyc03g063130.1.1,0,0,0,0,0,0
Solyc03g063140.2.1,0,0,0,45,68,38
Solyc03g063150.2.1,38104,31318,54405,18352,13416,14325
Solyc03g063160.1.1,29,18,10,44,49,43
Solyc03g063170.1.1,0,0,0,0,0,0
Solyc03g063180.1.1,0,0,0,0,0,0
Solyc03g063190.2.1,41,56,45,71,91,43
Solyc03g063200.2.1,97,63,31,108,118,83
Solyc03g063210.2.1,308,157,174,425,499,362
Solyc03g063220.1.1,436,96,20,621,451,459
Solyc03g063240.2.1,116,136,153,139,154,124
Solyc03g063250.1.1,0,0,0,0,0,0
Solyc03g063260.2.1,27,7,0,36,19,23
Solyc03g063270.2.1,2,1,2,18,19,10
Solyc03g063280.2.1,369,254,372,435,393,303
Solyc03g063290.2.1,536,659,538,502,496,459
Solyc03g063300.1.1,1,2,3,3,3,1
Solyc03g063310.1.1,0,0,0,0,0,0
Solyc03g063320.2.1,174,182,213,198,210,154
Solyc03g063340.2.1,130,123,85,204,184,139
Solyc03g063350.2.1,443,528,840,525,442,391
Solyc03g063360.2.1,100,103,84,246,214,174
Solyc03g063370.2.1,7,2,0,18,5,7
Solyc03g063380.1.1,2,0,0,4,6,4
Solyc03g063390.1.1,73,37,2,127,113,92
Solyc03g063400.1.1,0,0,0,0,0,0
Solyc03g063410.1.1,0,0,0,0,0,0
Solyc03g063420.1.1,0,0,0,0,0,0
Solyc03g063440.1.1,0,0,0,0,0,0
Solyc03g063450.1.1,0,0,0,0,0,0
Solyc03g063460.1.1,0,0,0,0,0,0
Solyc03g063470.1.1,3,4,0,0,1,2
Solyc03g063480.2.1,77,34,115,38,64,48
Solyc03g063490.1.1,0,0,0,0,0,0
Solyc03g063500.1.1,0,0,0,0,0,0
Solyc03g063510.1.1,0,0,0,0,0,2
Solyc03g063520.1.1,0,0,0,0,0,0
Solyc03g063530.1.1,0,0,0,0,0,0
Solyc03g063540.1.1,0,0,0,0,0,0
Solyc03g063550.1.1,33,27,44,105,112,87
Solyc03g063560.2.1,1584,885,512,2063,2021,1515
Solyc03g063580.1.1,0,0,0,0,0,0
Solyc03g063590.1.1,0,0,0,2,1,0
Solyc03g063600.2.1,993,947,1519,1400,1272,961
Solyc03g063630.2.1,9,20,36,33,27,21
Solyc03g063640.1.1,1,0,0,1,3,5
Solyc03g063650.1.1,153,85,41,383,374,305
Solyc03g063670.1.1,0,0,0,0,0,0
Solyc03g063680.1.1,113,74,63,260,269,200
Solyc03g063690.1.1,56,19,14,94,81,57
Solyc03g063700.1.1,0,0,0,0,0,0
Solyc03g063710.1.1,6,2,4,3,3,3
Solyc03g063720.2.1,71,27,20,118,116,82
Solyc03g063730.2.1,81,76,63,71,51,50
Solyc03g063740.1.1,0,0,0,0,0,0
Solyc03g063750.2.1,301,154,79,297,316,304
Solyc03g063770.1.1,0,0,0,0,0,0
Solyc03g063780.1.1,0,0,0,0,0,0
Solyc03g063790.1.1,0,0,0,0,0,0
Solyc03g063800.1.1,0,0,0,0,0,0
Solyc03g063810.1.1,0,0,0,0,0,0
Solyc03g063820.1.1,0,0,0,0,0,0
Solyc03g063850.1.1,0,0,0,0,0,0
Solyc03g063860.1.1,0,0,0,0,0,0
Solyc03g063880.2.1,532,489,690,605,570,402
Solyc03g063890.1.1,0,0,0,0,0,1
Solyc03g063900.1.1,0,0,0,0,0,0
Solyc03g063910.1.1,0,0,0,0,2,0
Solyc03g063920.1.1,0,0,0,0,0,2
Solyc03g063930.1.1,0,0,0,0,0,1
Solyc03g063940.1.1,0,0,0,0,0,1
Solyc03g063950.1.1,0,0,0,0,0,0
Solyc03g063960.1.1,0,0,0,0,0,0
Solyc03g063970.2.1,95,108,139,134,130,103
Solyc03g063980.1.1,0,0,0,0,0,0
Solyc03g064010.2.1,84,52,26,384,421,291
Solyc03g064020.2.1,149,156,332,91,54,74
Solyc03g064030.2.1,374,272,445,373,309,313
Solyc03g064040.1.1,0,0,0,0,0,1
Solyc03g065050.1.1,0,0,0,0,0,0
Solyc03g065060.1.1,0,0,0,0,0,0
Solyc03g065070.1.1,0,0,0,0,0,0
Solyc03g065080.1.1,0,0,0,0,0,0
Solyc03g065090.1.1,0,0,0,0,0,0
Solyc03g065110.1.1,0,0,0,0,0,0
Solyc03g065120.1.1,0,0,0,0,0,0
Solyc03g065130.1.1,0,0,0,0,0,0
Solyc03g065140.1.1,0,0,0,0,0,0
Solyc03g065150.1.1,0,0,0,0,0,0
Solyc03g065160.1.1,0,0,0,0,0,0
Solyc03g065170.1.1,0,0,0,0,0,0
Solyc03g065180.1.1,0,0,0,0,0,0
Solyc03g065190.1.1,0,0,0,0,0,0
Solyc03g065200.2.1,1892,1322,2084,4356,2969,3531
Solyc03g065220.1.1,0,0,0,4,15,7
Solyc03g065230.1.1,2,0,1,0,0,1
Solyc03g065240.1.1,0,0,0,0,0,0
Solyc03g065250.2.1,7828,6104,4057,5138,4922,3895
Solyc03g065260.2.1,0,2,0,3,8,2
Solyc03g065300.1.1,0,0,0,0,0,0
Solyc03g065310.1.1,0,0,0,0,0,0
Solyc03g065320.1.1,0,0,0,0,0,0
Solyc03g065330.1.1,0,0,0,0,0,0
Solyc03g065340.2.1,3564,2612,2435,3142,2914,2219
Solyc03g065350.1.1,0,0,0,0,0,0
Solyc03g070370.1.1,0,0,0,0,0,0
Solyc03g070380.2.1,13,13,8,31,52,18
Solyc03g070390.2.1,4174,3711,8615,2093,1633,1699
Solyc03g070400.1.1,0,0,0,0,0,0
Solyc03g070410.1.1,0,0,0,0,0,0
Solyc03g070420.1.1,0,0,0,0,0,0
Solyc03g070430.1.1,10,11,3,28,32,20
Solyc03g070440.2.1,101,76,40,94,55,81
Solyc03g070450.1.1,0,0,0,3,2,1
Solyc03g070460.1.1,0,0,0,0,0,0
Solyc03g070470.1.1,750,731,944,462,361,361
Solyc03g070480.1.1,0,0,0,0,0,0
Solyc03g071480.1.1,0,0,0,0,0,0
Solyc03g071490.1.1,0,0,0,0,0,0
Solyc03g071500.1.1,0,0,0,0,0,0
Solyc03g071510.1.1,0,0,0,0,0,0
Solyc03g071520.1.1,0,0,0,0,0,0
Solyc03g071530.1.1,0,0,0,0,0,0
Solyc03g071540.1.1,5,6,2,7,5,7
Solyc03g071550.1.1,160,57,44,224,295,210
Solyc03g071560.2.1,383,264,366,445,416,367
Solyc03g071570.2.1,421,274,163,760,768,531
Solyc03g071580.1.1,0,0,0,1,3,1
Solyc03g071590.2.1,16,26,36,83,74,39
Solyc03g071600.1.1,0,0,0,0,0,0
Solyc03g071610.1.1,0,0,0,0,0,0
Solyc03g071620.1.1,924,1004,845,1936,2107,1422
Solyc03g071630.1.1,0,0,0,0,0,0
Solyc03g071640.1.1,0,0,0,0,1,0
Solyc03g071650.1.1,20,4,3,28,29,16
Solyc03g071660.1.1,11,12,8,20,16,9
Solyc03g071670.1.1,0,0,0,0,0,0
Solyc03g071680.1.1,0,0,0,0,0,0
Solyc03g071690.2.1,41,40,61,231,263,149
Solyc03g071700.1.1,4,2,3,2,3,3
Solyc03g071710.1.1,380,399,624,331,289,245
Solyc03g071720.2.1,108,95,113,107,137,83
Solyc03g071730.1.1,0,1,0,1,4,0
Solyc03g071740.1.1,0,0,0,0,0,0
Solyc03g071750.2.1,707,697,1367,513,405,434
Solyc03g071760.1.1,0,0,0,0,0,0
Solyc03g071770.1.1,0,0,0,0,0,0
Solyc03g071780.1.1,0,0,0,0,0,0
Solyc03g071790.1.1,0,0,0,5,2,0
Solyc03g071800.1.1,0,0,0,0,1,1
Solyc03g071810.1.1,0,0,0,1,0,0
Solyc03g071820.1.1,0,0,0,0,0,0
Solyc03g071830.1.1,0,0,0,0,0,0
Solyc03g071840.1.1,0,0,0,0,0,0
Solyc03g071850.1.1,17,43,16,82,97,62
Solyc03g071860.2.1,0,0,0,0,0,0
Solyc03g071870.1.1,1,0,0,7,4,1
Solyc03g077870.1.1,0,0,0,0,0,0
Solyc03g077880.1.1,0,0,0,0,0,0
Solyc03g077890.1.1,0,0,0,0,0,0
Solyc03g077900.1.1,5,1,2,0,0,0
Solyc03g077910.2.1,219,171,123,305,288,209
Solyc03g077920.1.1,233,123,95,346,320,306
Solyc03g077930.2.1,6,13,6,21,15,6
Solyc03g077940.1.1,0,0,0,0,0,0
Solyc03g077950.1.1,56,50,58,53,44,43
Solyc03g077960.1.1,8,2,5,7,9,11
Solyc03g077970.1.1,0,0,0,0,0,0
Solyc03g077980.2.1,26,27,13,40,34,18
Solyc03g077990.1.1,0,0,0,0,0,0
Solyc03g078000.2.1,449,310,242,640,603,463
Solyc03g078010.1.1,0,0,0,0,0,0
Solyc03g078020.2.1,65,49,95,84,67,73
Solyc03g078030.1.1,11,1,0,5,8,2
Solyc03g078040.1.1,0,0,0,0,0,0
Solyc03g078050.1.1,0,0,0,0,0,0
Solyc03g078060.2.1,57,70,73,92,113,88
Solyc03g078070.1.1,0,0,0,0,0,0
Solyc03g078080.2.1,502,411,510,505,557,445
Solyc03g078090.2.1,759,539,766,1049,768,801
Solyc03g078100.2.1,151,89,90,149,150,114
Solyc03g078110.1.1,8,5,8,10,8,5
Solyc03g078120.2.1,120,79,41,257,228,143
Solyc03g078130.1.1,0,0,0,0,0,0
Solyc03g078140.1.1,0,0,0,0,0,0
Solyc03g078150.2.1,1039,938,1652,602,503,462
Solyc03g078160.2.1,266,329,370,487,512,372
Solyc03g078170.1.1,0,0,0,0,0,0
Solyc03g078190.1.1,0,0,0,0,2,0
Solyc03g078200.1.1,0,0,0,1,4,0
Solyc03g078210.2.1,10,10,12,17,15,20
Solyc03g078220.1.1,0,0,0,0,0,0
Solyc03g078230.2.1,18,18,45,28,66,41
Solyc03g078240.1.1,2,0,4,2,7,4
Solyc03g078250.1.1,0,0,0,0,0,0
Solyc03g078260.2.1,9570,10645,21225,12447,9231,9705
Solyc03g078270.1.1,0,0,0,0,0,0
Solyc03g078280.1.1,0,0,0,0,0,0
Solyc03g078290.2.1,641,749,1023,1520,1428,902
Solyc03g078300.1.1,467,144,45,620,606,515
Solyc03g078310.1.1,2,0,1,3,0,1
Solyc03g078320.1.1,1,0,1,0,1,1
Solyc03g078330.1.1,2,2,0,0,0,1
Solyc03g078340.1.1,0,0,0,0,0,0
Solyc03g078350.2.1,134,111,183,158,157,118
Solyc03g078360.1.1,44,11,8,60,58,34
Solyc03g078370.1.1,24,9,10,71,40,64
Solyc03g078380.1.1,736,622,570,865,922,747
Solyc03g078390.2.1,490,247,216,691,703,503
Solyc03g078400.2.1,9666,6670,4557,11263,10704,8337
Solyc03g078410.1.1,7,7,8,15,17,12
Solyc03g078420.2.1,3823,3657,8832,8068,5525,6442
Solyc03g078430.1.1,0,0,0,0,0,0
Solyc03g078440.2.1,9,10,10,16,35,20
Solyc03g078450.1.1,0,0,0,0,0,0
Solyc03g078470.2.1,0,0,0,0,0,0
Solyc03g078480.1.1,0,0,1,0,0,0
Solyc03g078490.2.1,29,34,23,171,147,138
Solyc03g078500.2.1,0,0,0,48,52,36
Solyc03g078510.1.1,0,0,0,0,0,0
Solyc03g078520.2.1,541,399,352,727,755,517
Solyc03g078530.1.1,0,0,0,8,11,0
Solyc03g078540.1.1,0,1,0,0,1,0
Solyc03g078550.1.1,0,0,0,0,0,0
Solyc03g078560.1.1,0,0,1,2,0,0
Solyc03g078570.2.1,575,523,1237,368,299,267
Solyc03g078580.2.1,54,26,4,0,0,0
Solyc03g078590.1.1,26,12,1,33,38,18
Solyc03g078600.1.1,2,0,0,109,120,64
Solyc03g078610.2.1,402,278,310,552,492,364
Solyc03g078620.1.1,0,0,0,6,2,2
Solyc03g078630.2.1,245,258,214,348,313,244
Solyc03g078640.1.1,839,650,226,1099,1114,833
Solyc03g078650.2.1,88,127,96,259,233,202
Solyc03g078670.1.1,0,0,0,0,0,0
Solyc03g078680.1.1,0,0,0,0,0,0
Solyc03g078690.2.1,83,106,34,143,132,90
Solyc03g078700.2.1,65,48,37,78,109,61
Solyc03g078710.1.1,24,27,31,45,46,24
Solyc03g078720.2.1,98,56,35,77,107,49
Solyc03g078730.1.1,39,32,21,29,30,17
Solyc03g078740.1.1,0,0,2,0,1,2
Solyc03g078750.1.1,0,1,0,0,0,0
Solyc03g078770.2.1,76,55,28,115,128,92
Solyc03g078780.1.1,27,60,20,96,123,61
Solyc03g078790.1.1,9,8,0,32,41,18
Solyc03g078800.2.1,50,65,48,53,54,31
Solyc03g078810.2.1,1,6,13,66,46,39
Solyc03g078820.1.1,1,0,0,0,0,0
Solyc03g078830.1.1,129,179,83,151,131,110
Solyc03g078840.1.1,0,0,0,0,0,0
Solyc03g078850.1.1,0,2,3,0,1,1
Solyc03g079850.2.1,109,130,211,124,125,80
Solyc03g079860.1.1,0,0,0,0,0,1
Solyc03g079870.1.1,2,0,3,4,3,1
Solyc03g079880.2.1,10,15,11,65,77,61
Solyc03g079890.1.1,0,0,0,0,0,0
Solyc03g079900.2.1,162,142,382,127,111,99
Solyc03g079910.2.1,36,19,40,44,50,36
Solyc03g079920.2.1,412,268,307,543,506,442
Solyc03g079930.2.1,514,586,529,1502,1385,1065
Solyc03g079940.2.1,2742,2764,2223,2385,2189,1753
Solyc03g079950.2.1,89,105,53,148,136,101
Solyc03g079960.2.1,12,20,9,37,13,26
Solyc03g079970.1.1,253,467,681,202,144,157
Solyc03g079980.1.1,26,33,13,53,39,24
Solyc03g079990.1.1,3,1,0,7,1,2
Solyc03g080000.1.1,105,312,446,114,98,69
Solyc03g080010.2.1,94,45,33,225,230,166
Solyc03g080020.2.1,204,196,346,310,305,224
Solyc03g080040.1.1,982,737,1792,969,623,810
Solyc03g080050.2.1,651,656,721,1156,1086,861
Solyc03g080060.1.1,1790,1013,358,1878,1456,1360
Solyc03g080070.2.1,1467,1755,1169,682,567,494
Solyc03g080080.2.1,430,346,417,740,738,583
Solyc03g080090.2.1,1514,1097,818,2721,2768,2081
Solyc03g080100.2.1,2556,2451,1868,811,592,546
Solyc03g080110.2.1,5,13,8,17,13,21
Solyc03g080120.1.1,26,39,30,15,21,11
Solyc03g080130.1.1,0,0,0,0,0,0
Solyc03g080140.2.1,2322,1030,708,2302,2176,1770
Solyc03g080150.2.1,0,2,0,6,4,2
Solyc03g080160.2.1,1545,2755,2841,3349,3078,2425
Solyc03g080170.2.1,59,103,134,112,120,90
Solyc03g080180.2.1,2376,2248,1536,1815,1689,1344
Solyc03g080190.2.1,83,49,17,279,261,216
Solyc03g081190.1.1,3,3,0,8,11,7
Solyc03g081200.1.1,14,13,10,25,27,22
Solyc03g081210.1.1,3,2,4,12,19,6
Solyc03g081220.1.1,285,256,219,310,307,233
Solyc03g081230.1.1,54,62,38,130,140,105
Solyc03g081240.2.1,518,66,139,240,187,173
Solyc03g081250.1.1,0,0,0,0,0,0
Solyc03g081260.2.1,667,376,357,1547,1634,1199
Solyc03g081270.1.1,47,8,14,18,31,17
Solyc03g081290.1.1,0,0,0,0,6,3
Solyc03g081300.2.1,221,112,90,232,212,167
Solyc03g081310.2.1,283,216,187,261,273,212
Solyc03g081320.2.1,594,547,762,896,882,720
Solyc03g081330.1.1,17,28,29,36,63,25
Solyc03g081340.1.1,0,0,0,0,0,0
Solyc03g082340.1.1,0,0,0,0,0,0
Solyc03g082350.2.1,353,527,1217,267,228,203
Solyc03g082360.1.1,0,0,0,0,0,0
Solyc03g082370.1.1,5,7,3,19,8,18
Solyc03g082380.2.1,373,406,593,628,646,521
Solyc03g082390.2.1,728,576,570,896,960,644
Solyc03g082400.2.1,571,316,204,653,644,451
Solyc03g082410.2.1,62,38,62,80,81,58
Solyc03g082420.2.1,25,35,16,39,66,32
Solyc03g082430.1.1,2,0,2,136,187,90
Solyc03g082440.1.1,1331,895,517,1212,1129,895
Solyc03g082450.2.1,171,104,84,171,152,131
Solyc03g082460.1.1,0,0,0,0,0,0
Solyc03g082470.2.1,42,44,37,103,81,83
Solyc03g082480.2.1,138,117,155,367,352,248
Solyc03g082490.2.1,1682,897,654,2492,2465,1903
Solyc03g082500.2.1,750,464,475,433,352,297
Solyc03g082510.1.1,7,15,7,38,63,29
Solyc03g082520.1.1,0,2,3,10,7,2
Solyc03g082530.1.1,11,27,18,32,46,31
Solyc03g082540.2.1,1099,576,911,1379,1198,1023
Solyc03g082550.2.1,11,2,13,72,72,59
Solyc03g082560.2.1,63,62,71,78,113,73
Solyc03g082570.2.1,244,477,589,491,539,324
Solyc03g082580.2.1,3309,2474,2207,1951,1740,1458
Solyc03g082590.2.1,1459,963,791,1793,1694,1233
Solyc03g082600.2.1,2422,3609,4992,3048,2759,2247
Solyc03g082610.1.1,391,343,363,556,433,453
Solyc03g082620.2.1,395,400,468,512,485,343
Solyc03g082630.2.1,161,156,173,305,336,244
Solyc03g082640.1.1,117,152,197,110,134,104
Solyc03g082650.1.1,0,0,0,0,0,0
Solyc03g082660.2.1,4037,3228,3627,2488,2289,1814
Solyc03g082670.2.1,26,29,30,26,31,27
Solyc03g082680.2.1,1134,484,392,1666,1616,1285
Solyc03g082690.2.1,156,77,39,272,276,194
Solyc03g082700.2.1,47,77,131,317,413,290
Solyc03g082710.2.1,207,171,213,350,338,253
Solyc03g082720.2.1,354,449,585,592,504,435
Solyc03g082730.1.1,7,2,1,12,12,16
Solyc03g082740.2.1,79,130,182,171,167,95
Solyc03g082750.1.1,0,0,4,17,10,15
Solyc03g082760.1.1,0,0,0,4,7,4
Solyc03g082770.1.1,0,0,0,0,0,0
Solyc03g082780.1.1,0,2,0,6,4,4
Solyc03g082790.2.1,0,0,0,2,0,0
Solyc03g082800.1.1,0,0,0,5,9,5
Solyc03g082810.1.1,53,105,150,95,72,51
Solyc03g082820.2.1,260,297,561,418,381,299
Solyc03g082830.1.1,53,13,10,55,77,54
Solyc03g082840.2.1,52,39,46,147,107,95
Solyc03g082850.2.1,242,129,122,302,282,184
Solyc03g082860.2.1,49,39,31,158,149,91
Solyc03g082870.2.1,588,310,356,983,810,679
Solyc03g082880.1.1,0,0,3,0,2,2
Solyc03g082890.2.1,279,292,379,311,355,255
Solyc03g082900.2.1,30,7,15,37,37,23
Solyc03g082910.2.1,426,374,360,541,469,403
Solyc03g082920.2.1,5863,5427,3008,4692,4596,3367
Solyc03g082930.1.1,0,0,0,0,1,1
Solyc03g082940.2.1,2130,877,373,2118,1868,1519
Solyc03g082950.2.1,2,3,1,3,8,2
Solyc03g082960.2.1,102,91,64,184,180,147
Solyc03g082970.2.1,134,194,240,218,200,121
Solyc03g082980.2.1,1094,533,397,1385,1279,1052
Solyc03g082990.2.1,68,37,13,77,74,80
Solyc03g083000.2.1,244,165,103,381,346,305
Solyc03g083010.2.1,220,169,334,308,271,162
Solyc03g083020.2.1,77,126,162,168,188,100
Solyc03g083030.2.1,131,81,134,191,160,104
Solyc03g083040.1.1,0,0,0,3,1,0
Solyc03g083050.2.1,59,65,119,24,16,13
Solyc03g083060.2.1,381,225,129,910,801,606
Solyc03g083070.1.1,2032,1853,2833,2264,1822,1757
Solyc03g083080.1.1,0,1,1,3,0,1
Solyc03g083090.2.1,700,359,392,624,554,510
Solyc03g083100.2.1,1323,1195,831,1509,1391,1071
Solyc03g083110.1.1,0,0,0,0,0,0
Solyc03g083120.1.1,19,10,1,28,33,23
Solyc03g083130.1.1,88,48,44,240,276,178
Solyc03g083140.2.1,66,48,63,59,66,71
Solyc03g083150.2.1,73,116,199,109,85,106
Solyc03g083160.1.1,6,2,1,27,25,14
Solyc03g083170.2.1,9,15,8,89,91,61
Solyc03g083180.1.1,2,1,2,21,12,8
Solyc03g083190.1.1,24,13,3,50,48,43
Solyc03g083200.2.1,27,31,20,43,67,34
Solyc03g083210.2.1,459,323,305,569,599,416
Solyc03g083220.1.1,0,0,0,0,0,0
Solyc03g083230.1.1,0,0,0,0,0,0
Solyc03g083240.2.1,346,155,106,677,692,490
Solyc03g083250.2.1,461,178,152,370,400,294
Solyc03g083260.1.1,2,2,0,2,2,3
Solyc03g083270.2.1,1274,1120,2264,1761,1317,1439
Solyc03g083280.2.1,600,374,314,897,880,549
Solyc03g083290.2.1,357,451,550,536,565,394
Solyc03g083300.2.1,449,753,1046,742,645,458
Solyc03g083310.2.1,327,208,230,463,443,319
Solyc03g083320.2.1,1,0,0,0,0,0
Solyc03g083330.2.1,739,565,732,916,943,688
Solyc03g083340.1.1,0,0,0,0,1,0
Solyc03g083350.2.1,528,463,238,870,779,691
Solyc03g083360.2.1,1240,625,268,599,575,382
Solyc03g083370.2.1,0,0,0,4,4,4
Solyc03g083380.2.1,0,0,0,25,17,14
