Domain,Phylum,Class,Order,Family,Genus,Species,Abundance,Consortium,Date,Names,Freezer_Stock,Combined,Substrate,Freezer2
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,1.7045e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,1.7045e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,1.71713e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,uncultured_bacterium,1.7263e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA,1.74602e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,NA,1.74602e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,uncultured_bacterium,1.74602e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteria,1.75607e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium,1.75783e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Anaerococcus,NA,1.75783e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,1.75917e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_rumen,1.76571e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_ruminantium_group,NA,1.76571e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,1.76804e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,1.76804e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,1.76804e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,1.78453e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,1.78583e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,1.78698e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_rumen,1.78698e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,1.78867e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,1.78867e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_rumen,1.79564e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,uncultured_bacterium,1.8014e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,uncultured_bacterium,1.8014e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_rumen,1.81191e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,1.81447e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,uncultured_bacterium,1.81502e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,uncultured_bacterium,1.8156e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,uncultured_bacterium,1.8156e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,1.8156e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Anaerococcus,uncultured_bacterium,1.8156e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanolobus,uncultured_archaeon,1.81951e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,uncultured_bacterium,1.81951e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured_bacterium,1.81951e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,uncultured_bacterium,1.82022e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium,1.84485e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,NA,1.84485e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,uncultured_bacterium,1.85549e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,1.85591e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,1.86812e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,uncultured_bacterium,1.86812e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,F0332,uncultured_bacterium,1.86812e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium,1.86812e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,1.86945e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured_bacterium,1.87087e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,NA,1.87087e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,1.87512e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA,1.87512e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA,1.8778e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,1.88118e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_rumen,1.88118e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,1.88224e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_rumen,1.88224e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium,1.88542e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_sp.,1.88542e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_bacterium,1.88542e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_rumen,1.89879e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,uncultured_bacterium,1.91074e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA,1.91202e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,uncultured_bacterium,1.91526e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,1.91526e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,uncultured_bacterium,1.91535e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,1.91535e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,1.91535e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_rumen,1.91535e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,1.92444e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,uncultured_bacterium,1.92671e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,uncultured_bacterium,1.92671e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,uncultured_rumen,1.93465e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,1.93465e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Agrobacterium_radiobacter,1.93484e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,NA,1.94369e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,1.94369e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,1.96298e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured,NA,1.96298e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,NA,1.9752e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,1.97663e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,1.97663e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,uncultured_bacterium,1.97942e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,uncultured_bacterium,2.00155e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_sp.,2.00155e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.00513e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,NA,2.00691e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA,2.01048e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,uncultured_bacterium,2.01432e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,2.02394e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,2.03436e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,uncultured_rumen,2.03538e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA,2.03538e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,2.04252e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium,2.04252e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,2.0619e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.06633e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured_bacterium,2.06633e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Saccharimonadaceae,uncultured_bacterium,2.06827e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,2.07005e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,uncultured_bacterium,2.07005e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.08347e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Peptostreptococcus,NA,2.09425e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,NA,2.09706e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacteraceae,NA,2.10163e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA,2.10574e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA,2.10574e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,uncultured_bacterium,2.1084e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium_sp.,2.11688e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_bacterium,2.11688e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,uncultured_rumen,2.13499e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium,2.13499e-4,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,uncultured_bacterium,2.14135e-4,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina_loihiensis,2.14143e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas_testosteroni,2.143e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA,2.17186e-4,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,2.17276e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium,2.17276e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,2.17713e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured_bacterium,2.20253e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA,2.20253e-4,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA,2.20595e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,uncultured_bacterium,2.21246e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Actinomarinales,uncultured,uncultured,uncultured_bacterium,2.21246e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,uncultured_bacterium,2.21282e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,uncultured_bacterium,2.21282e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,2.21462e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,NA,2.21462e-4,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,2.22041e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Bosea_sp.,2.24548e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,uncultured_bacterium,2.24548e-4,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,NA,2.25125e-4,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio_metschnikovii,2.2842e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,NA,2.2842e-4,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,uncultured_bacterium,2.28972e-4,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
